pathway	pval	padj	log2err	ES	NES	size	leadingEdge
5991574_Signaling_by_TGF-beta_Receptor_Complex	0.00231705203268861	0.0154476358911827	0.431707695803346	-0.424487453496504	-1.78009104700183	52	102098 66313 20482 12455 56424 20481 72949 17127 17128 12402 83814 93836 17131 20683 170749 228839 21813
5991577_SMAD2_SMAD3:SMAD4_heterotrimer_regulates_transcription	0.0485317002652682	0.156261408546413	0.321775918075361	-0.486450197659098	-1.52533915134453	17	12455 72949 17127 17128 93836 17131 20683
5991578_Transcriptional_activity_of_SMAD2_SMAD3:SMAD4_heterotrimer	0.00388540446308005	0.0227684701536491	0.431707695803346	-0.516520899081321	-1.85782323244212	29	66313 20482 12455 20481 72949 17127 17128 83814 93836 17131 20683 228839
5991582_Downregulation_of_SMAD2_3:SMAD4_transcriptional_activity	0.0013201176807735	0.00991498529019301	0.45505986738723	-0.645789937594645	-1.98101905229017	16	66313 20482 20481 17127 17128 83814 228839 19042 20602 22284 20185
5991583_Downregulation_of_TGF-beta_receptor_signaling	0.0296168232329482	0.111970699448436	0.352487857583619	-0.48688873843401	-1.61281438837651	20	66313 56424 17127 83814 17131 170749 21813 21812 75788 230597 65112
5991588_Cyclin_A:Cdk2-associated_events_at_S_phase_entry	0.00934918118861171	0.0460388250128274	0.380730400722792	0.465355980487371	1.70253363487357	46	12575 22390 56371 17463 19645 26440 26444 19179 17420 228769 26445 57296 19170 67151 26442 19177 66671 23996 26965 19192 22190 19172 23997 27401 19166
5991589_Autodegradation_of_Cdh1_by_Cdh1:APC_C	0.0463258785942492	0.150886980171894	0.266350657088526	0.414843738632009	1.51153886428404	44	68612 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 19166 19173 99152 16913 26441
5991591_APC_C:Cdh1_mediated_degradation_of_Cdc20_and_other_APC_C:Cdh1_targeted_proteins_in_late_mitosis_early_G1	0.00246939327545481	0.0160784939935169	0.431707695803346	0.478251147754269	1.78195027480534	50	107995 20877 20878 18817 68612 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 27401
5991592_Cdc20:Phospho-APC_C_mediated_degradation_of_Cyclin_A	0.00139196313857803	0.0100702518420583	0.45505986738723	0.500471229231919	1.84165227653801	47	107995 56150 12534 12236 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991593_APC:Cdc20_mediated_degradation_of_cell_cycle_proteins_prior_to_satisfation_of_the_cell_cycle_checkpoint	0.000530832007336236	0.0045082254536092	0.477270815362862	0.518235181138002	1.9067639138906	48	107995 56150 18005 12534 12236 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991594_APC_C:Cdc20_mediated_degradation_of_mitotic_proteins	0.000998713444796924	0.00801706957056161	0.45505986738723	0.501281869828255	1.86776209506215	50	107995 56150 18005 12534 12236 68612 268697 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991595_Activation_of_APC_C_and_APC_C:Cdc20_mediated_degradation_of_mitotic_proteins	0.000368789305047899	0.00337672707434483	0.49849310876659	0.514853294735835	1.93017161248994	51	107995 56150 18005 12534 12236 18817 68612 268697 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192
5991598_APC_C:Cdc20_mediated_degradation_of_Securin	0.0529695024077047	0.166882410811371	0.248911114434702	0.40035639406451	1.46118883462535	45	107995 68612 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 22194 23996 68999 19192 22190 19172 23997 19166 19173 99152 16913 26441
5991599_Separation_of_Sister_Chromatids	3.09692452199563e-14	3.02466294981573e-12	0.965327754226083	0.616459987606916	2.62299923907911	116	66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991600_Mitotic_Anaphase	3.99141942925331e-13	2.91371122081468e-11	0.932595211336209	0.601552091557669	2.57927031514783	122	66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 208628 228421 68014 12236 18817 66934 68612 108000 26886 72155 229841 67052 16319 67203 12235 381318 66570 102920 17463 75786 69736 19357 70385 26440 68549 26444 19179 232987 228769 26445 105988 69928 57296 19170
5991602_SCF-beta-TrCP_mediated_degradation_of_Emi1	0.00994466262490067	0.0481617545305107	0.380730400722792	0.472066262259254	1.68223067333967	39	107995 67141 56371 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997
5991604_Glutathione_conjugation	0.0170941554667129	0.0764669855228533	0.352487857583619	0.586522959215298	1.70228736116449	18	14873 14866 211666 66054 66447 14872 14854
5991605_Sulfur_amino_acid_metabolism	0.687385740402194	0.844461307915483	0.0588438169595807	0.306157354910869	0.844409764536116	15	269378 66054 22117 14718
5991608_Glycosaminoglycan_metabolism	0.0488549618320611	0.156442664664414	0.252961123069611	0.356530984179197	1.41318610814247	71	15366 58250 12505 15442 269941 20443 14733 56375 20444 11881 20971 50917 231727 70484 56398 54371 12091 53374 59031
5991610_Telomere_C-strand_Lagging_Strand_Synthesis	4.66473640123361e-06	7.38793386789972e-05	0.610526878385931	0.748441524804595	2.28611265659113	22	69263 68240 72151 18968 106344 327762 19891 19687 18973 16881 19075 19076 18972 69745 18538 14156 18971 19718 18969
5991619_GAB1_signalosome	0.0440744489280798	0.145099028493566	0.321775918075361	-0.343433427780011	-1.43285716037562	51	12912 94212 14360 56458 22084 56717 77647 15370 78757 18708 18706 12988 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991620_PI-3K_cascade:FGFR1	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991621_PI-3K_cascade:FGFR2	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991622_PI-3K_cascade:FGFR3	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991623_PI-3K_cascade:FGFR4	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991624_APC-Cdc20_mediated_degradation_of_Nek2A	0.000846416598280231	0.0068888906471141	0.477270815362862	0.728873997559629	2.01030062085232	15	107995 56150 18005 12236 68612
5991625_Senescence-Associated_Secretory_Phenotype_SASP_	0.138564273789649	0.300735794224943	0.152144922367565	0.395836279693298	1.30514694995696	30	12571 12580 68612 56371 12567 26417 12579 12608
5991626_EGFR_downregulation	0.91156462585034	0.954744144328258	0.0557104226766671	-0.201014620568574	-0.61663053255125	16	13858 12402
5991627_SCF_Skp2_-mediated_degradation_of_p27_p21	0.0672	0.200914285714286	0.219250346703755	0.416066351451617	1.48267231639623	39	12575 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 22190 19172 23997 27401 19166 19173 16913 26441 53380
5991633_Transport_of_glucose_and_other_sugars,_bile_salts_and_organic_acids,_metal_ions_and_amine_compounds	0.587479935794543	0.762204609549742	0.0601186142531851	0.253810936721227	0.933856968236072	48	20527 106957 20525 20501 80879 67547 338365 117591 20500 230810 213053 108114 20529 240332 72027 56017
5991636_Iron_uptake_and_transport	0.306506849315069	0.517616754174727	0.0978773277424561	0.363082022983621	1.13719432154953	24	22042 11964 114143 22041 11984 68428 14325 18174 27405 66237 66290 59049 16819
5991653_Membrane_Trafficking	0.705185185185185	0.855923310360475	0.047925896705813	0.205241135011724	0.865239702137211	103	17918 109689 19341 77371 20336 94245 20955 14609 11773 22628 22627 20619 20334 16579 21872 16568 11651 12315 68942 22320 117197 68953 12314 11769 20479 14325 56447 11465 76959 59042 53413 107371 12313 69608 66397 22190
5991654_Vesicle-mediated_transport	0.604444444444444	0.780452822456716	0.0550211117163117	0.216356065713768	0.917263540063664	115	17918 20778 109689 19341 77371 20336 94245 20955 14609 11773 22628 22627 12491 20619 20334 16579 21872 16568 11651 12315 68942 22320 117197 22027 68953 12317 12314 11769 20479 14325 56447 11465 76959 59042 53413 107371 12313 69608 66397 22190
5991662_Cholesterol_biosynthesis	1.40778259194349e-06	2.84469172027202e-05	0.643551836150722	0.772153119230007	2.30931301818476	20	110196 13121 20775 208715 14137 15357 235293 16987 66234 319554 15490 68603 192156
5991664_snRNP_Assembly	0.0233846885365798	0.0925907262326742	0.352487857583619	0.562155888279135	1.63156590647715	18	20641 27374 70465 107686 20595 56698 66069 69878 20638 68092 66603 20643
5991665_Metabolism_of_non-coding_RNA	0.0233846885365798	0.0925907262326742	0.352487857583619	0.562155888279135	1.63156590647715	18	20641 27374 70465 107686 20595 56698 66069 69878 20638 68092 66603 20643
5991667_Synthesis_of_bile_acids_and_bile_salts	0.839122486288848	0.915868582069699	0.0495901956956338	0.256889533094995	0.708524641570965	15	27384 622402
5991674_Metabolism_of_steroid_hormones_and_vitamin_D	0.0931818181818182	0.241543653553855	0.222056046145248	-0.435177484650761	-1.4131692183797	19	19141 15483 15485
5991675_Steroid_hormones	0.0931818181818182	0.241543653553855	0.222056046145248	-0.435177484650761	-1.4131692183797	19	19141 15483 15485
5991682_p75_NTR_receptor-mediated_signalling	0.193905817174515	0.37876269621422	0.166933848713193	-0.270786532406844	-1.17779688792809	60	102098 18035 16150 171207 20662 101497 19165 16801 30938 75547 19697 226970 213498 15182
5991688_Cell_death_signalling_via_NRAGE,_NRIF_and_NADE	0.4288	0.627676248847202	0.0755015292281669	0.278651412086631	1.01946342450708	46	12367 16443 57257 208117 17207 12125 22627 13605 21844 20663 67733 22325 56349 59287 19353 78405 26382 226548 12015
5991690_NRAGE_signals_death_through_JNK	0.357320099255583	0.558372208436725	0.11146266692298	-0.28680241294659	-1.05836013843726	32	102098 171207 20662 101497 30938 75547 226970 213498
5991698_Rho_GTPase_cycle	0.181547619047619	0.360633575464084	0.179782316298324	-0.255919889499948	-1.1861637974379	80	12549 102098 70719 225358 171207 20662 101497 74734 11855 214137 30938 75547 270163 223666 59040 78816 226970 213498 170758 16330 23912 232201 246710
5991699_Degradation_of_beta-catenin_by_the_destruction_complex	0.674157303370787	0.833451543296745	0.0536769600638127	0.23751377811872	0.873894165529443	48	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 26965 19192 14797 22190 19172 23997 433759 19166 19173 16913 21886 26441
5991708_PI3K_AKT_activation	0.114973262032086	0.269234147495017	0.216542836735348	-0.313148976600132	-1.29048536191913	49	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991710_CD28_co-stimulation	0.043207166102937	0.143121726642926	0.321775918075361	-0.469005516464449	-1.55323586624437	21	17444 14360 56717 78757 224105 18708 53859 18706 16818 12524 18479
5991711_Costimulation_by_the_CD28_family	0.331564986737401	0.536630036630037	0.120985142145252	-0.278576410347813	-1.07240851298935	39	17444 208154 14360 56717 78757 224105 18708 53859 18706 12988 16818 12524
5991712_PIP3_activates_AKT_signaling	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991713_Downstream_signaling_events_of_B_Cell_Receptor_BCR_	0.351851851851852	0.55392488408289	0.127505315300183	-0.220851998518187	-1.04842115517047	98	18751 12912 18035 16150 14360 56458 22084 56717 77647 15370 78757 19697 18708 18706 16818 21402 12524 58988 19184 16653 75778 26446 74769 56637 19211 19696 18707 100042150 12042 18036
5991714_PI3K_events_in_ERBB4_signaling	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991715_PI3K_events_in_ERBB2_signaling	0.113456464379947	0.268086645671972	0.216542836735348	-0.316151556515669	-1.30009753132686	48	12912 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991716_Role_of_LAT2_NTAL_LAB_on_calcium_mobilization	0.261111111111111	0.462269217858342	0.142056643575821	-0.265414955869029	-1.12020475308517	54	12912 20662 14360 56458 22084 56717 77647 15370 78757 18708 18706 16818 12524 58988 75778 74769 56637 19211 18707 100042150
5991717_VEGFR2_mediated_vascular_permeability	0.333333333333333	0.536630036630037	0.0952879846194844	0.393672667141022	1.11829653766268	16	12385 57257 11651 12315 22325 12314 19353 12562 12313 227743
5991722_Nuclear_Events_kinase_and_transcription_factor_activation_	0.221978021978022	0.41034422990259	0.136490437780413	-0.403158569932827	-1.22719313518357	15	19094 12912 20112
5991726_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell	0.0688	0.201220311491495	0.216542836735348	0.413727041560189	1.47433607386329	39	80876 66141 68713 12520 16412 27007
5991734_Signaling_by_Retinoic_Acid	0.758223684210526	0.878100946536301	0.0493910105981501	0.245072315333688	0.797062515302983	28	16592 27384 622402 17252 103142 236900 235339 228026
5991739_Apoptotic_cleavage_of_cellular_proteins	0.26027397260274	0.462183478621835	0.107972360317345	0.380810468129026	1.19272085790511	24	22352 269582 227753 12367 13511
5991740_Apoptotic_execution_phase	0.0498696164603302	0.158823887205182	0.321775918075361	0.452586205309355	1.55700160810325	34	14958 97165 22352 269582 227753 12367 13511
5991743_TCF_dependent_signaling_in_response_to_WNT	0.0257213440234549	0.0991625499851616	0.352487857583619	-0.296614357114977	-1.4296318502845	106	13542 20677 66313 381022 12914 68031 67772 68339 226849 17847 74493 80288 21885 12005 12387 100683 21888 13016 213464 319478 12006 16842 19184 212398 26446 21752 103236 20586 407821 12995 56637
5991744_disassembly_of_the_destruction_complex_and_recruitment_of_AXIN_to_the_membrane	0.160270880361174	0.333315558399545	0.165656695205483	-0.414829465194031	-1.30076136763172	17	13542 226849 12005 12387 212398 103236 56637 72345
5991745_formation_of_the_beta-catenin:TCF_transactivating_complex	0.0175405341496156	0.0772838572306373	0.352487857583619	-0.486082522169279	-1.65997334745067	24	381022 12914 80288 21885 12387 100683 21888 213464 16842 21752 20586
5991750_Downstream_TCR_signaling	0.275434243176179	0.481804377615644	0.129442887745046	-0.30722880792429	-1.13373775466532	32	18035 16150 77647 19697 18708 18706 16818 18761 74769 19211 381091 12042 12503 16331
5991751_TCR_signaling	0.00244562069687755	0.0160784939935169	0.431707695803346	-0.440633224827068	-1.79344149289734	47	17444 18035 16150 94212 18803 16797 77647 224105 19697 17973 18708 22376 18706 12988 16818 18761 16428 23880 16822 18479 74769 19211 381091 12042
5991754_Generation_of_second_messenger_molecules	0.0392671678682242	0.133490359080778	0.321775918075361	-0.442783715383089	-1.5023870315015	23	17444 18803 16797 224105 17973 22376 16818 16428 23880 16822 18479
5991755_FCERI_mediated_NF-kB_activation	0.728971962616822	0.860408032128514	0.0678338263479455	-0.249759039428568	-0.827143145103283	21	18035 16150 19697 18761
5991757_RHO_GTPases_Activate_Formins	4.88055243111188e-13	2.91371122081468e-11	0.921426003494898	0.670597949428747	2.68287330897731	78	66336 66977 107995 66442 52276 67629 72415 56150 20877 12615 11799 66468 73804 70454 60411 208628 228421 68014 12236 18817 66934 108000 26886 72155 229841 67052 16319 67203 18645 12235 381318 66570 102920 75786 69736 70385 68549 232987 11853 69928
5991761_Regulatory_RNA_pathways	0.0851648351648352	0.232123690263225	0.257206466468838	-0.326922968563592	-1.37428586096628	53	217351 192119 213988 269966 108989 20020 320727 15077 97114 19386 218210 54563 66679 236511 72322 227720 214150
5991766_Transport_to_the_Golgi_and_subsequent_modification	0.305210918114144	0.516917913337828	0.122107920287081	-0.302376755995555	-1.09983241960538	30	241230 20440 50907 218811 14595 17158 17155 107895 69162
5991767_Signaling_by_Robo_receptor	0.226373626373626	0.417153915267123	0.135002033828631	-0.402189374160349	-1.22424295506256	15	20662 11352 223666 17973 17974 14026
5991768_Basigin_interactions	0.453514739229025	0.643742968698299	0.0913924325943768	-0.326996185322011	-1.00309037883417	16	11931 16403 11933
5991780_Cell-Cell_communication	0.00694411522867206	0.0373325827890076	0.407017918923954	-0.381940769429922	-1.69526852207509	65	109711 19094 16403 93737 14360 12695 20742 192176 29857 17973 18708 12488 18706 17974 26416 23880 12554 54725 320832 18479 26419 52118 74769
5991791_Regulation_of_activated_PAK-2p34_by_proteasome_mediated_degradation	0.148626817447496	0.316710236451755	0.143758989039275	0.373429445334546	1.29514599497919	35	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991792_Regulation_of_Apoptosis	0.123376623376623	0.282416801948052	0.159646701919906	0.383040286485932	1.33806705461372	36	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 78514 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991796_RA_biosynthesis_pathway	0.837209302325582	0.915868582069699	0.048701086452153	0.246215609576441	0.707112068773502	17	27384 622402 17252 103142
5991797_PRC2_methylates_histones_and_DNA	0.365079365079365	0.562245142720077	0.104343952581949	-0.350036314498897	-1.07376805931437	16	21652 16468 15077 97114 13626
5991799_Laminin_interactions	0.0276039251849341	0.105203689638985	0.352487857583619	0.585639629892283	1.6636125011747	16	16776 16404 16412 16410 18074 226519
5991801_Autodegradation_of_the_E3_ubiquitin_ligase_COP1	0.220779220779221	0.41034422990259	0.115240003147781	0.348698173637603	1.21810043123385	36	17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 22190 19172 23997 19166 19173 16913 26441 53380
5991805_Insulin_processing	0.167557932263815	0.345735733473927	0.142056643575821	0.464599708468119	1.31977728896497	16	50527 17918 20336
5991806_Peptide_hormone_metabolism	0.199013157894737	0.384890133750217	0.123257226381337	0.379644379810516	1.23473883159912	28	50527 17918 64138 20336
5991811_ABC-family_proteins_mediated_transport	0.964705882352941	0.98659275228416	0.0547939500773363	-0.163927574603884	-0.556214362981465	23	19299 11306 27403 11307 11806 24015
5991812_Regulation_of_ornithine_decarboxylase_ODC_	0.0352184673057673	0.127289347438088	0.321775918075361	0.453100828743593	1.57146612566475	35	18263 17463 26440 26444 19179 228769 26445 57296 19170 67151 26442 19177 23996 19192 18245 19172 23997 54375 19166 19173 16913 26441 53380
5991814_Platelet_degranulation_	0.640449438202247	0.805372040314414	0.0560595875032335	0.241060968050549	0.879805094164887	45	22339 11674 19073 21809 22330 22041 21803 12491 19128 12315 16784 12631 12314 22341
5991815_Clathrin_derived_vesicle_budding	0.76126878130217	0.878156507565102	0.0498907356726307	0.24537762263094	0.809056350298664	30	109689 94245 20955 20619 22320 117197 68953 11769 14325
5991816_trans-Golgi_Network_Vesicle_Budding	0.76126878130217	0.878156507565102	0.0498907356726307	0.24537762263094	0.809056350298664	30	109689 94245 20955 20619 22320 117197 68953 11769 14325
5991817_Amino_acid_transport_across_the_plasma_membrane	0.825	0.914628048581028	0.0605092988656667	-0.224728233372387	-0.729768963478363	19	330836 102680 215335 20514 246049 11989 72472 20532 72401 76257 11988
5991818_Amino_acid_and_oligopeptide_SLC_transporters	0.826633165829146	0.914628048581028	0.0652353056017703	-0.209445875178131	-0.734463562901329	26	57738
5991819_Transport_of_inorganic_cations_anions_and_amino_acids_oligopeptides	0.0802139037433155	0.224905969347287	0.261663521711573	-0.338576892739881	-1.39527367679315	49	20499 57738 236794 20516 13521 20515 330836 20535 171429
5991824_Integrin_alphaIIb_beta3_signaling	0.315192743764172	0.527407337841222	0.11378726182188	-0.36825772023737	-1.12966386974132	16	14083 20662 56508 12988 19395 12928
5991825_Platelet_Aggregation_Plug_Formation_	0.322799097065463	0.527808053284893	0.111918316325105	-0.354766341746253	-1.11242423838845	17	14083 20662 56508 12988 19395 12928
5991832_Chemokine_receptors_bind_chemokines	0.00677284373955497	0.0367489484386964	0.407017918923954	0.572227605140552	1.7695762690653	23	12772 12774 80901 12766 20304 12773
5991833_Peptide_ligand-binding_receptors	0.00879488709649779	0.0444293434357561	0.380730400722792	0.417546400443628	1.63500057573996	66	12772 12774 80901 12766 14062 16952 20304 12773 14064 14767 20305 54199
5991834_Class_A_1_Rhodopsin-like_receptors_	0.00322164475926422	0.0200838705205195	0.431707695803346	0.395632814639966	1.68428274127142	109	12772 12774 80901 58861 12766 14062 16952 16995 140795 19217 20304 70086 12773 233079 14064 14767 19218 78826 20305
5991838_Netrin-1_signaling	0.0012756474197933	0.00970817387011521	0.45505986738723	-0.594354921219193	-1.968795112879	20	14083 20437 226251 14360 18803 17973 18761 68799 18738
5991842_Recycling_pathway_of_L1	0.529516994633274	0.711043429399741	0.0704500850658419	0.334677916399863	0.961168929319404	17	71653 73086 11773 16571 12934 11465 232910
5991845_Semaphorin_interactions	0.671122994652406	0.831454703734271	0.0789209638180035	-0.21374230738494	-0.880830976673762	49	12517 14360 19877 17886 15516 224105 227377 67938 213498
5991846_Sema4D_induced_cell_migration_and_growth-cone_collapse	0.729545454545455	0.860408032128514	0.066436413766281	-0.251580418274137	-0.816967135460643	19	19877 17886 67938 213498
5991847_Sema4D_in_semaphorin_signaling	0.782805429864253	0.895945277149321	0.0628003977812234	-0.231917514245752	-0.768224594996988	20	19877 17886 67938 213498
5991851_Mitotic_Prometaphase	1.25442624892838e-18	2.4503126062401e-16	1.11466447751729	0.725326964773323	2.94649091708579	82	66336 66977 12442 107995 66442 52276 54392 215387 67629 72415 56150 20877 12615 11799 66468 67849 73804 70454 60411 14211 12534 208628 228421 68014 12236 18817 66934 68298 108000 26886 268697 72155 229841 67052 16319 67203 12235 381318 66570 102920 75786 69736 19357 70385
5991859_Nuclear_Receptor_transcription_pathway	0.0185150082690387	0.078621701780121	0.352487857583619	-0.459586612583835	-1.65304189568368	29	18124 19014 22026 15370 14815 353187
5991864_G_alpha_i_signalling_events	0.0276473860143408	0.105203689638985	0.352487857583619	0.381011026772214	1.50993518575123	69	12772 12774 80901 12766 16952 140795 14702 20304 12773 14767 19218 20305
5991866_Loss_of_Nlp_from_mitotic_centrosomes	0.0146789686660785	0.0682688542723966	0.380730400722792	0.423989171371274	1.58952437704388	51	20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266
5991867_Loss_of_proteins_required_for_interphase_microtubule_organizationfrom_the_centrosome	0.0146789686660785	0.0682688542723966	0.380730400722792	0.423989171371274	1.58952437704388	51	20873 18005 12534 18817 227613 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266
5991868_Centrosome_maturation	0.0578125	0.178305921052632	0.234392647294686	0.368083750113774	1.41308380150747	59	20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266 74237 13427
5991870_Recruitment_of_mitotic_centrosome_proteins_and_complexes	0.0578125	0.178305921052632	0.234392647294686	0.368083750113774	1.41308380150747	59	20873 18005 12534 18817 227613 268697 67203 74470 75786 76816 22628 22627 17997 19088 103733 66296 16328 225659 78177 101565 22154 236266 74237 13427
5991877_Transcriptional_regulation_of_white_adipocyte_differentiation	0.0927318295739348	0.241543653553855	0.234392647294686	-0.364070576725193	-1.33431949585426	31	76199 19014 26896 229003 17977 17978 12537 70208 67381 59024 327987 20602
5991887_PD-1_signaling	0.809872029250457	0.909166684177716	0.0512184348540341	0.271235163228941	0.748091191154769	15	14961 12504
5991892_RHO_GTPases_activate_PAKs	0.119638826185102	0.276017134427045	0.193813302725311	-0.431008548351543	-1.35149336258572	17	13043 17886 192176 224105 329251 67938 18479 17904 77579
5991895_Cooperation_of_Prefoldin_and_TriC_CCT_in_actin_and_tubulin_folding	0.486288848263254	0.670506506075922	0.0758886900606117	0.338154930243474	0.981439609182672	18	227613 67951 67199 22154 109054 21454 22143 22142 12464 11461 22153 22327
5991896_Chaperonin-mediated_protein_folding	0.530249110320285	0.711043429399741	0.070113215764256	0.318998394948669	0.945420360580939	19	227613 67951 67199 22154 109054 21454 22143 22142 12464 11461 22153 22327
5991897_Protein_folding	0.566724436741768	0.746293303215002	0.0655321029282414	0.29775840189824	0.920798292813075	23	227613 67951 66411 67199 22154 109054 21454 21371 22143 22142 12464 11461 22153 22327
5991899_Prefoldin_mediated_transfer_of_substrate_to_CCT_TriC	0.543828264758497	0.725930212183324	0.069119845655101	0.328322640272893	0.94291707088728	17	227613 67951 67199 22154 109054 21454 22142 12464 11461 22153 22327
5991903_Striated_Muscle_Contraction	0.202925045703839	0.387342269649673	0.129442887745046	0.455958623574989	1.25757525597664	15	22352 11474 17996 17896
5991928_Regulation_of_actin_dynamics_for_phagocytic_cup_formation	0.563218390804598	0.743346795070933	0.0632191170859458	0.263633161395949	0.927711263388164	38	20430 140579 57257 26417 56378 14131 12631 22325 14784 19353 11465 56443
5991934_Regulation_of_lipid_metabolism_by_Peroxisome_proliferator-activated_receptor_alpha_PPARalpha_	0.0169632969462495	0.0764653231577091	0.352487857583619	-0.553600691657995	-1.69822020086024	16	12914 19014 229003 17977 17978 109151 20602 20185 59035
5991935_Circadian_Clock	0.90127970749543	0.951621456923102	0.0463227785794633	0.226115868948312	0.6236480835553	15	20893 19883 22190 15183
5991944_Ion_transport_by_P-type_ATPases	0.0251537914947669	0.0982674787728894	0.352487857583619	-0.521911866634643	-1.67380758430935	18	11931 54667 11928 320940 11933 11980 76295
5991945_Ion_channel_transport	0.0935672514619883	0.241543653553855	0.252961123069611	-0.288391136721563	-1.30419692859733	72	11931 12727 14605 105722 54667 11928 320940 21871 11933 11980 83814 76295
5991954_Adherens_junctions_interactions	0.475935828877005	0.662820947856577	0.0756946307932749	0.353430087326784	1.00398040289085	16	12385 17356 12555 12562 11465
5991955_Cell-cell_junction_organization	0.924825174825175	0.96089991568715	0.0431036828790402	0.202924808920945	0.61983329176134	22	12385 17356 12555 56513 12562 11465
5991956_Cell_junction_organization	0.134715025906736	0.296778214967471	0.195789002148949	-0.342552552870506	-1.29035798763414	36	109711 16403 93737 12695 192176
5991960_Fanconi_Anemia_pathway	0.0840950639853748	0.230279006987989	0.208955027549354	0.499410172881504	1.44945668703327	18	12189 67196 58206 211651 237211 100040608 67030 230484 14087 22190
5991965_Golgi_Associated_Vesicle_Biogenesis	0.89945155393053	0.951405434301969	0.0464154956843849	0.211103076982745	0.612692298237469	18	109689 94245 117197 11769 14325 15481 18457
5991978_Sphingolipid_de_novo_biosynthesis	0.355871886120996	0.55759605686338	0.0913924325943768	0.366225783049924	1.0853888839184	19	50784 13244 67260 76893
5991979_Sphingolipid_metabolism	0.1472	0.314814598540146	0.143758989039275	0.365412807012022	1.3021659913692	39	50784 13244 20597 14466 11886 67260 11605 11881 14667 12091 76893
5991982_Sialic_acid_metabolism	0.427601809954751	0.627676248847202	0.0946646223153342	-0.309803456707556	-1.0262210503241	20	20440 20442 20452
5991986_Deadenylation-dependent_mRNA_decay	0.0340523844935249	0.123942219336681	0.321775918075361	-0.410071421873529	-1.52393330662062	33	72587 13682 78893 234594 103135 231464 72068 234699 75901 225929 70640 13209 24127 66094
